JobKey,JobId,JobTitle,JobLevel,JobTag
415,ProductManagerPrincipalPM,Product Manager,Principal PM,ML / AI
416,DataScientistPrincipalSWE,Data Scientist,Principal SWE,ML / AI
417,ProductManagerProductManagerII,Product Manager,Product Manager II,Web Development (Front-End)
418,HardwareEngineerL2,Hardware Engineer,L2,Product
419,SoftwareEngineeringManagerMTS2,Software Engineering Manager,MTS 2,Full Stack
420,ProductManager4,Product Manager,4,Full Stack
421,ProductManagerLead,Product Manager,Lead,Distributed Systems (Back-End)
422,ProductManagerT6,Product Manager,T6,Android
423,SolutionArchitect6,Solution Architect,6,Marketing
424,ProductManagerM,Product Manager,M,Product
425,DataScientistL2,Data Scientist,L2,Data Science
426,SoftwareEngineerAssociateMTS,Software Engineer,Associate MTS,Distributed Systems (Back-End)
427,SoftwareEngineerTechnicalLeader1,Software Engineer,Technical Leader 1,Networking
428,ProductDesignerSeniorDesigner,Product Designer,Senior Designer,Full Stack
429,SoftwareEngineerMTS4,Software Engineer,MTS4,ML / AI
430,SoftwareEngineeringManagerSeniorDirector,Software Engineering Manager,Senior Director,Data
431,ProductManager9,Product Manager,9,Product Owner
432,SoftwareEngineerSr.MTS,Software Engineer,Sr. MTS,Distributed Systems (Back-End)
433,ProductDesignerLeadMTS,Product Designer,Lead MTS,ML / AI
434,SoftwareEngineerSoftwareEngineerIV,Software Engineer,Software Engineer IV,Distributed Systems (Back-End)
435,SoftwareEngineerDirector,Software Engineer,Director,ML / AI
436,SoftwareEngineeringManagerSeniorPrincipalSWE,Software Engineering Manager,Senior Principal SWE,Full Stack
437,SoftwareEngineerSoftwareEngineer1,Software Engineer,Software Engineer 1,API Development (Back-End)
438,ProductDesignerL5,Product Designer,L5,Android
439,SoftwareEngineeringManager10,Software Engineering Manager,10,Distributed Systems (Back-End)
440,DataScientistL64,Data Scientist,L64,ML / AI
441,SoftwareEngineeringManagerM10,Software Engineering Manager,M10,Distributed Systems (Back-End)
442,ProductManager5b,Product Manager,5b,Product management
443,SoftwareEngineerSMTS,Software Engineer,SMTS,Full Stack
444,SoftwareEngineersde2,Software Engineer,sde2,Full Stack
445,ProductManagerVP-H,Product Manager,VP-H,Full Stack
446,SoftwareEngineeringManagerSr.Director,Software Engineering Manager,Sr. Director,Full Stack
447,SoftwareEngineeringManagerEM30,Software Engineering Manager,EM30,Distributed Systems (Back-End)
448,SoftwareEngineeringManagerE1,Software Engineering Manager,E1,Full Stack
449,ProductDesignerPrincipal,Product Designer,Principal,Product Design
450,ProductDesigner61,Product Designer,61,ML / AI
451,SoftwareEngineeringManager5,Software Engineering Manager,5,Distributed Systems (Back-End)
452,SoftwareEngineerLevel5,Software Engineer,Level 5,Full Stack
453,ProductDesignerAssociateMemberofTechnicalStaff,Product Designer,Associate Member of Technical Staff,Research
454,ProductDesignerH,Product Designer,H,Web Development (Front-End)
455,SoftwareEngineeringManagerVicePresident,Software Engineering Manager,Vice President,Full Stack
456,SoftwareEngineerSDE1,Software Engineer,SDE 1,Full Stack
457,SalesVicePresident,Sales,Vice President,Sales
458,SoftwareEngineeringManagerLeadMTS,Software Engineering Manager,Lead MTS,Full Stack
459,DataScientistICT4,Data Scientist,ICT4,ML / AI
460,ProductManagerPML2,Product Manager,PM L2,Mobile (iOS + Android)
461,SoftwareEngineerBand30,Software Engineer,Band 30,Full Stack
462,SoftwareEngineerCore,Software Engineer,Core,Full Stack
463,SoftwareEngineerSrSoftwareEngineer,Software Engineer,Sr Software Engineer,Full Stack
464,ProductManagerIntermediate,Product Manager,Intermediate,Full Stack
465,ProductDesignerMid,Product Designer,Mid,Desktop and Mobile
466,SoftwareEngineerTechnologyDevelopmentProgram,Software Engineer,Technology Development Program,Full Stack
467,SoftwareEngineerF,Software Engineer,F,API Development (Back-End)
468,SoftwareEngineerIC-3,Software Engineer,IC-3,Distributed Systems (Back-End)
469,SoftwareEngineerE3A,Software Engineer,E3A,DevOps
470,SoftwareEngineerSeniorSoftwareDeveloper,Software Engineer,Senior Software Developer,Distributed Systems (Back-End)
471,DataScientistEntry,Data Scientist,Entry,ML / AI
472,SoftwareEngineeringManagerT6,Software Engineering Manager,T6,Distributed Systems (Back-End)
473,SoftwareEngineerSoftwareEng,Software Engineer,Software Eng,Full Stack
474,SoftwareEngineerSrAdvisor,Software Engineer,Sr Advisor,Distributed Systems (Back-End)
475,DataScientistFellow1,Data Scientist,Fellow 1,data
476,DataScientistSDEII,Data Scientist,SDE II,ML / AI
477,SoftwareEngineerO5,Software Engineer,O5,Web Development (Front-End)
478,SoftwareEngineerSde1,Software Engineer,Sde1,ML / AI
479,SoftwareEngineerPE3,Software Engineer,PE3,Web Development (Front-End)
480,ProductDesignerNormal,Product Designer,Normal,Web Development (Front-End)
481,SolutionArchitectDirector,Solution Architect,Director,Director of IT
482,SolutionArchitectDirectorofSoftwareEng,Solution Architect,Director of Software Eng,Full Stack
483,SolutionArchitectSenior,Solution Architect,Senior,API Development (Back-End)
484,ProductDesignerICT4,Product Designer,ICT4,Design
485,DataScientist1,Data Scientist,1,business intelligence
486,DataScientist2,Data Scientist,2,business intelligence
487,DataScientistT3,Data Scientist,T3,Product Analytics
488,SoftwareEngineerSoftwareEngineerI,Software Engineer,Software Engineer I,Distributed Systems (Back-End)
489,HardwareEngineericb6-master,Hardware Engineer,icb6-master,consumer electronics
490,ProductManager5a,Product Manager,5a,other
491,SoftwareEngineeringManager7,Software Engineering Manager,7,API Development (Back-End)
492,ProductManagerBand9,Product Manager,Band 9,Cloud
493,SoftwareEngineerL63,Software Engineer,L63,Distributed Systems (Back-End)
494,SoftwareEngineeringManagerSeniorEngineeringManager,Software Engineering Manager,Senior Engineering Manager,Distributed Systems (Back-End)
495,ProductManagerVP,Product Manager,VP,Full Stack
496,SoftwareEngineeringManagerE5,Software Engineering Manager,E5,API Development (Back-End)
497,SoftwareEngineeringManagerSrEngineeringManager,Software Engineering Manager,Sr Engineering Manager,ML / AI
498,ProductManagerL64,Product Manager,L64,ML / AI
499,DataScientistStaffSoftwareEngineer,Data Scientist,Staff Software Engineer,ML / AI
500,SoftwareEngineerHardwareengineer,Software Engineer,Hardware engineer,Hardware
501,SoftwareEngineerTDP,Software Engineer,TDP,API Development (Back-End)
502,SoftwareEngineeringManagerSoftwareDevelopmentManager,Software Engineering Manager,Software Development Manager,Web Development (Front-End)
503,DataScientistVicePresident,Data Scientist,Vice President,ML / AI
504,ProductManagerSeniorPM1,Product Manager,Senior PM 1,ML / AI
505,SoftwareEngineerG17,Software Engineer,G17,Distributed Systems (Back-End)
506,SoftwareEngineerML,Software Engineer,ML,ML / AI
507,SoftwareEngineerVicePresident,Software Engineer,Vice President,Distributed Systems (Back-End)
508,ProductManagerSeniorPrincipal,Product Manager,Senior Principal,Cloud
509,SoftwareEngineerIII,Software Engineer,III,Web Development (Front-End)
510,ProductManagerExecutiveDirector,Product Manager,Executive Director,Mobile (iOS + Android)
511,DataScientist7,Data Scientist,7,ML / AI
512,SolutionArchitectL5,Solution Architect,L5,Cloud
513,DataScientistSeniorvicepresident,Data Scientist,Senior vice president,Testing (SDET)
514,DataScientistIC3,Data Scientist,IC3,ML / AI
515,SoftwareEngineerSeniorII,Software Engineer,Senior II,Full Stack
516,SoftwareEngineerl1,Software Engineer,l1,iOS
517,SoftwareEngineerManager(level7),Software Engineer,Manager (level 7),Dynamics CRM
518,SoftwareEngineerSeniorPrincipalSoftwareEngineer,Software Engineer,Senior Principal Software Engineer,API Development (Back-End)
519,DataScientistDataScienceManager,Data Scientist,Data Science Manager,ML / AI
520,ProductManagerSrProductManager,Product Manager,Sr Product Manager,Product Management
521,SoftwareEngineerMasterSoftwareEng,Software Engineer,Master Software Eng,Distributed Systems (Back-End)
522,HardwareEngineerICT3,Hardware Engineer,ICT3,Embedded Systems
523,SoftwareEngineerSE4,Software Engineer,SE4,Full Stack
524,DataScientistICT5,Data Scientist,ICT5,ML / AI
525,SoftwareEngineerT27,Software Engineer,T27,Full Stack
526,SoftwareEngineerEnterpriseTechnologyAnalyst,Software Engineer,Enterprise Technology Analyst,ERP
527,SoftwareEngineerzen2,Software Engineer,zen2,Full Stack
528,SoftwareEngineerSEII,Software Engineer,SE II,Distributed Systems (Back-End)
529,SoftwareEngineerPR1,Software Engineer,PR1,Full Stack
530,BusinessAnalystL6,Business Analyst,L6,Anti-Abuse
531,SoftwareEngineerL9,Software Engineer,L9,Full Stack
532,DataScientistIC6,Data Scientist,IC6,Data Science Manager
533,SoftwareEngineeringManagerm3,Software Engineering Manager,m3,API Development (Back-End)
534,DataScientist603,Data Scientist,603,ML / AI
535,SoftwareEngineerStaffSoftwareEngineer(IC4),Software Engineer,Staff Software Engineer (IC4),Distributed Systems (Back-End)
536,ProductManagerGroupManager,Product Manager,Group Manager,Enterprise Software
537,SoftwareEngineerMTSIII,Software Engineer,MTS III,Distributed Systems (Back-End)
538,SoftwareEngineeringManagerSeniorStaffEngineer,Software Engineering Manager,Senior Staff Engineer,Networking
539,SoftwareEngineeringManagerSeniorManager,Software Engineering Manager,Senior Manager,API Development (Back-End)
540,SoftwareEngineerSeniorStaffSWE,Software Engineer,Senior Staff SWE,iOS
541,SoftwareEngineeringManagerEngineeringManagerII,Software Engineering Manager,Engineering Manager II,Distributed Systems (Back-End)
542,DataScientistExecutiveDirector/Vice-President,Data Scientist,Executive Director / Vice-President,Data Science
543,ProductManagerICT3,Product Manager,ICT3,iOS
544,SoftwareEngineerExpert,Software Engineer,Expert,Distributed Systems (Back-End)
545,SoftwareEngineerForwardDeployedEngineer,Software Engineer,Forward Deployed Engineer,Full Stack
546,SoftwareEngineerPrincipalSWE,Software Engineer,Principal SWE,ML / AI
547,SoftwareEngineerP6,Software Engineer,P6,Security
548,ProductManagerAPM1,Product Manager,APM1,Web Development (Front-End)
549,SoftwareEngineerLeadConsultant,Software Engineer,Lead Consultant,Full Stack
550,SoftwareEngineeringManagerL8,Software Engineering Manager,L8,Distributed Systems (Back-End)
551,SoftwareEngineerAssistantvicepresident,Software Engineer,Assistant vice president,Distributed Systems (Back-End)
552,SoftwareEngineeringManagerM6,Software Engineering Manager,M6,Distributed Systems (Back-End)
553,SoftwareEngineerConsultingMTS,Software Engineer,Consulting MTS,Distributed Systems (Back-End)
554,SoftwareEngineerTechnicalDirector,Software Engineer,Technical Director,Distributed Systems (Back-End)
555,ProductManagerPM1,Product Manager,PM 1,ML / AI
556,SoftwareEngineeringManagerEM,Software Engineering Manager,EM,Distributed Systems (Back-End)
557,SoftwareEngineerIC1,Software Engineer,IC1,iOS
558,ProductManager2,Product Manager,2,Full Stack
559,SoftwareEngineerSeniorConsultant,Software Engineer,Senior Consultant,Full Stack
560,SoftwareEngineerseniorstaff,Software Engineer,senior staff,Networking
561,SoftwareEngineerI,Software Engineer,I,Full Stack
562,SolutionArchitectGrade12,Solution Architect,Grade 12,Networking
563,SoftwareEngineerGrab3,Software Engineer,Grab 3,Full Stack
564,SoftwareEngineeringManagerManager2,Software Engineering Manager,Manager 2,Android
565,ProductDesignerLevel4,Product Designer,Level 4,Design
566,ProductManagerE5,Product Manager,E5,None
567,SoftwareEngineerPrincipalSDE,Software Engineer,Principal SDE,Full Stack
568,DataScientist60,Data Scientist,60,ML / AI
569,HardwareEngineerSeniorStaffEngineer,Hardware Engineer,Senior Staff Engineer,ASIC
570,SoftwareEngineerM2,Software Engineer,M2,DevOps
571,ProductDesignerIC5,Product Designer,IC5,Design
572,ProductManagerL66PrincipalPMManager,Product Manager,L66 Principal PM Manager,Azure Cloud
573,DataScientistE4,Data Scientist,E4,ML / AI
574,DataScientistDataEngineer,Data Scientist,Data Engineer,Data Engineering
575,SoftwareEngineerM,Software Engineer,M,Distributed Systems (Back-End)
576,ProductManagerGroupProductManager(GPM),Product Manager,Group Product Manager (GPM),ML / AI
577,SoftwareEngineerSWEStaff,Software Engineer,SWE Staff,Networking
578,"SoftwareEngineeringManagerSeniorDirector,Development",Software Engineering Manager,"Senior Director, Development",Security
579,SoftwareEngineeringManagerManagingDirector,Software Engineering Manager,Managing Director,Full Stack
580,SoftwareEngineeringManagerExecutiveDirector,Software Engineering Manager,Executive Director,Full Stack
581,ProductDesigner60,Product Designer,60,UX
582,ProductDesigner7,Product Designer,7,Web Development (Front-End)
583,SolutionArchitectT4,Solution Architect,T4,ML / AI
584,SoftwareEngineerd4,Software Engineer,d4,DWH
585,SoftwareEngineerNewgraduate,Software Engineer,New graduate,API Development (Back-End)
586,"SoftwareEngineerEng2,SoftwareDev&Engineering",Software Engineer,"Eng 2, Software Dev & Engineering",DevOps
587,SoftwareEngineeringManagerM4,Software Engineering Manager,M4,Distributed Systems (Back-End)
588,DataScientistGrade11,Data Scientist,Grade 11,ML / AI
589,SoftwareEngineeringManagerTDM2,Software Engineering Manager,TDM2,Full Stack
590,SoftwareEngineer4`,Software Engineer,4`,API Development (Back-End)
591,DataScientistMember,Data Scientist,Member,Data Scientist
592,SoftwareEngineerZEN2,Software Engineer,ZEN2,Full Stack
593,SoftwareEngineeringManagerEM2,Software Engineering Manager,EM2,Full Stack
594,SoftwareEngineerBand8backendengineer,Software Engineer,Band 8 backend engineer,Distributed Systems (Back-End)
595,SoftwareEngineerSeniorsoftwareengineer,Software Engineer,Senior software engineer,API Development (Back-End)
596,SoftwareEngineerl5,Software Engineer,l5,API Development (Back-End)
597,ProductDesignerI5,Product Designer,I5,Web Development (Front-End)
598,SolutionArchitectGrade10,Solution Architect,Grade 10,Networking
599,SoftwareEngineerJavaDeveloperII,Software Engineer,Java Developer II,Full Stack
600,ProductDesignerSeniorUXDesigner,Product Designer,Senior UX Designer,User Experience
601,SoftwareEngineerR5,Software Engineer,R5,API Development (Back-End)
602,SoftwareEngineerAdvisoryEngineer,Software Engineer,Advisory Engineer,Web Development (Front-End)
603,ProductManagerManager,Product Manager,Manager,Telecom
604,SoftwareEngineerT24,Software Engineer,T24,Web Development (Front-End)
605,HardwareEngineerICT2,Hardware Engineer,ICT2,Camera
606,HardwareEngineerL5,Hardware Engineer,L5,Hardware
607,ProductManagerLevel5,Product Manager,Level 5,Web Development (Front-End)
608,SoftwareEngineerIC-6,Software Engineer,IC-6,Full Stack
609,ProductDesignerGrade12,Product Designer,Grade 12,Security
610,RecruiterL4,Recruiter,L4,ML / AI
611,ProductManagerL6ProductManager,Product Manager,L6 Product Manager,ML / AI
612,ProductManagerGrade9,Product Manager,Grade 9,Android
613,SoftwareEngineerSeniorPrincipalSWE,Software Engineer,Senior Principal SWE,Distributed Systems (Back-End)
614,DataScientist3,Data Scientist,3,iOS
615,SoftwareEngineeringManagerL5a,Software Engineering Manager,L5a,Full Stack
616,DataScientist59,Data Scientist,59,ML / AI
617,ProductManagerRotationalProductManager(RPM),Product Manager,Rotational Product Manager (RPM),Product
618,DataScientistP4,Data Scientist,P4,Distributed Systems (Back-End)
619,SoftwareEngineerSeniorIILead,Software Engineer,Senior II Lead,Full Stack
620,SoftwareEngineerMemberofTechnicalStaff1,Software Engineer,Member of Technical Staff 1,Web Development (Front-End)
621,SolutionArchitectSeniorPrincipal,Solution Architect,Senior Principal,Cloud/Cyber
622,SoftwareEngineerIntermediate,Software Engineer,Intermediate,Full Stack
623,SoftwareEngineerAdvisory,Software Engineer,Advisory,API Development (Back-End)
624,SoftwareEngineeringManagerSeniormanager,Software Engineering Manager,Senior manager,API Development (Back-End)
625,ProductDesignerUXDesigner,Product Designer,UX Designer,API Development (Back-End)
626,SoftwareEngineeringManagersrdirector,Software Engineering Manager,sr director,Testing (SDET)
627,ProductDesignerMidlevel,Product Designer,Mid level,Design
628,SoftwareEngineerConsultant,Software Engineer,Consultant,Consultant
629,SoftwareEngineerLeadSoftwareEngineer,Software Engineer,Lead Software Engineer,Full Stack
630,SoftwareEngineerlmts,Software Engineer,lmts,DevOps
631,SoftwareEngineer5b,Software Engineer,5b,Distributed Systems (Back-End)
632,ProductDesignerDesignerIII,Product Designer,Designer III,Design
633,ProductDesignerE3,Product Designer,E3,Web Development (Front-End)
634,SoftwareEngineeringManager0,Software Engineering Manager,0,Distributed Systems (Back-End)
635,ProductDesignerL4ProductManager,Product Designer,L4 Product Manager,Growth
